29,25
30,10
30,13
30,15
30,16
30,18
30,25
30,26
1,19
2,9
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,10
4,15
4,26
5,1
5,2
5,9
5,15
5,18
5,19
5,20
5,25
6,15
6,16
6,18
6,26
7,2
7,4
7,10
7,13
7,15
7,18
7,19
7,23
7,26
8,10
8,13
8,18
8,19
9,10
9,18
9,26
10,26
11,5
11,6
11,8
11,12
11,15
11,16
11,18
11,21
11,26
11,27
12,2
12,9
12,10
12,16
12,19
12,26
14,1
14,2
14,4
14,8
14,13
14,17
14,18
14,20
14,22
14,23
14,30
15,1
15,2
15,9
15,10
15,13
15,18
15,19
15,25
16,1
16,2
16,10
16,19
16,26
17,1
17,2
17,5
17,15
17,16
17,26
19,10
20,1
20,13
20,25
21,1
21,8
21,9
21,10
21,13
21,19
21,23
21,25
21,26
22,1
22,2
22,7
22,8
22,10
22,18
22,19
22,21
22,23
22,26
22,30
23,1
23,10
23,15
23,19
23,25
24,1
24,5
24,12
24,15
24,26
24,27
24,30
25,26
27,1
27,4
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,21
27,23
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,12
28,13
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,4
29,6
29,7
29,10
29,12
29,16
29,17
29,19
29,20
29,21
29,22
29,23
29,25
30,4
30,10
30,12
30,13
30,15
30,16
30,18
30,25
30,26
2,18
3,8
3,15
3,24
4,1
4,2
4,3
4,6
4,10
4,25
5,7
5,12
5,15
6,5
6,17
6,27
7,2
7,4
7,18
7,19
7,21
7,23
7,24
7,26
8,2
8,5
8,18
8,19
10,18
11,18
11,29
12,2
12,4
12,9
12,13
12,16
12,20
14,20
14,29
15,1
15,8
15,10
15,19
15,20
15,29
16,1
16,2
16,5
16,26
18,19
20,1
20,25
21,1
21,5
21,8
21,9
21,23
21,25
22,21
22,30
23,1
23,10
23,13
23,17
24,2
24,8
25,8
26,5
27,7
27,9
27,13
27,18
28,8
28,12
28,14
28,15
28,16
28,19
28,22
28,23
28,25
28,26
29,1
29,4
29,7
29,19
29,21
29,23
29,25
30,15
1,10
1,19
2,9
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,15
3,17
3,20
3,23
3,24
3,27
4,1
4,10
4,15
4,26
5,1
5,2
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
6,15
6,16
6,18
6,20
6,26
7,2
7,4
7,10
7,13
7,15
7,18
7,19
7,23
7,26
8,10
8,13
8,18
8,19
9,10
9,18
9,26
10,26
11,5
11,6
11,8
11,12
11,15
11,16
11,18
11,21
11,26
11,27
12,2
12,10
12,13
12,16
12,19
12,22
12,23
12,26
13,2
13,9
14,1
14,2
14,4
14,8
14,13
14,17
14,18
14,22
14,23
14,30
15,1
15,2
15,9
15,10
15,16
15,18
15,19
15,21
15,25
16,1
16,10
16,19
16,25
16,26
17,1
17,2
17,15
17,16
17,22
17,26
18,19
19,10
20,1
20,8
20,13
20,23
20,25
21,1
21,9
21,10
21,13
21,19
21,23
21,25
21,26
22,1
22,2
22,8
22,10
22,18
22,19
22,23
22,26
22,30
23,1
23,2
23,8
23,10
23,13
23,15
23,19
23,25
24,1
24,2
24,5
24,26
25,2
25,26
27,1
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,21
27,23
28,1
28,2
28,6
28,7
28,8
28,9
28,12
28,13
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
29,1
29,4
29,6
29,7
29,10
29,12
29,16
29,17
29,19
29,20
29,21
29,22
29,23
29,24
29,25
30,4
30,10
30,12
30,15
30,16
30,18
30,25
30,26
1,6
2,21
3,9
4,10
4,11
5,18
5,29
6,14
6,16
7,15
9,6
9,7
9,20
9,23
11,5
12,20
12,23
13,9
13,17
14,23
16,24
17,28
18,16
18,23
19,3
19,10
19,17
19,20
21,1
23,5
23,19
23,25
24,2
24,6
24,17
25,6
25,22
26,1
26,19
27,5
27,12
27,13
27,14
28,11
28,12
29,12
30,3
30,13
30,28
1,19
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,6
4,10
4,15
4,26
5,1
5,2
5,9
5,12
5,15
5,18
5,19
5,22
5,25
5,30
6,16
6,18
6,22
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,21
7,24
7,26
7,30
8,10
8,18
8,19
8,30
9,10
9,18
9,26
10,26
11,6
11,12
11,16
11,18
11,26
12,2
12,10
12,19
12,26
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,30
15,1
15,10
15,13
15,18
15,19
16,1
16,10
16,19
16,26
17,1
17,2
17,5
17,15
17,16
17,26
19,10
20,1
20,8
20,13
20,17
20,22
20,30
21,1
21,4
21,8
21,9
21,10
21,12
21,13
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,18
22,19
22,26
23,1
23,2
23,4
23,6
23,8
23,10
23,13
23,15
23,16
23,19
24,1
24,2
24,8
24,12
24,15
24,17
24,20
24,26
24,30
25,26
27,1
27,4
27,8
27,9
27,10
27,12
27,13
27,16
27,18
27,19
27,21
27,23
27,29
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,4
29,6
29,10
29,12
29,16
29,17
29,19
29,20
29,23
29,25
30,6
30,10
30,13
30,18
30,25
30,26
1,10
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,6
4,10
4,15
4,25
4,26
5,1
5,2
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,16
6,18
6,20
6,22
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,23
7,24
7,26
7,30
8,2
8,4
8,6
8,10
8,13
8,17
8,18
8,19
8,29
8,30
9,10
9,18
9,26
10,26
11,6
11,16
11,18
11,26
12,2
12,10
12,13
12,19
12,22
12,26
13,16
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,2
15,9
15,10
15,13
15,16
15,18
15,19
16,1
16,10
16,19
16,26
17,1
17,2
17,15
17,16
17,22
17,26
19,10
20,1
20,25
21,1
21,4
21,8
21,9
21,10
21,12
21,13
21,14
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,18
22,19
22,26
22,30
23,1
23,2
23,10
23,11
23,13
23,15
23,16
23,19
24,1
24,2
24,12
24,15
24,20
24,26
24,30
25,2
25,9
25,17
25,26
27,1
27,4
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,16
29,17
29,19
29,20
29,22
29,23
29,25
30,10
30,13
30,18
30,26
12,14
22,27
23,1
1,13
1,18
2,10
4,26
5,1
5,7
5,12
5,19
6,21
7,4
7,13
7,15
7,23
8,2
8,12
9,7
9,22
10,13
10,18
10,26
11,6
12,10
12,19
12,26
13,2
13,9
13,25
15,2
15,20
16,5
16,14
16,22
17,5
17,11
18,13
18,21
19,11
20,11
20,21
20,22
21,30
22,2
22,8
22,26
23,6
23,8
23,10
23,19
23,30
24,5
24,15
24,27
25,2
25,8
25,12
26,5
26,15
26,23
26,27
27,21
27,23
28,6
28,7
28,22
28,27
29,4
29,7
29,16
29,24
30,3
30,6
30,13
30,15
30,25
2,9
3,5
3,6
3,9
3,11
3,17
3,23
3,29
5,9
5,22
6,16
7,10
8,17
9,10
9,26
11,15
11,16
11,26
14,1
14,8
14,11
14,17
14,18
14,22
15,18
16,19
16,20
17,1
17,15
19,10
20,30
21,17
21,26
22,1
22,10
22,18
22,19
23,2
24,12
27,12
27,16
27,17
27,30
28,1
28,9
28,11
28,29
29,6
29,10
30,12
30,16
30,26
4,5
8,17
22,18
27,17
29,10
30,26
1,10
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,10
4,15
4,25
4,26
5,1
5,2
5,7
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,16
6,18
6,22
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,23
7,24
7,26
7,30
8,2
8,6
8,10
8,12
8,13
8,18
8,19
8,29
9,10
9,18
9,26
10,26
11,6
11,12
11,15
11,16
11,18
11,26
12,9
12,10
12,19
12,26
13,9
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,9
15,10
15,13
15,18
15,19
16,1
16,9
16,10
16,19
16,26
17,1
17,2
17,15
17,16
17,22
17,26
18,19
19,10
20,1
20,13
20,17
20,22
21,1
21,4
21,8
21,9
21,10
21,12
21,13
21,14
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,18
22,19
22,23
22,26
22,30
23,1
23,2
23,10
23,15
23,16
23,19
23,25
24,1
24,2
24,12
24,15
24,26
24,30
25,2
25,9
25,12
25,26
27,1
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,16
29,19
29,20
29,22
29,23
29,24
29,25
30,4
30,6
30,10
30,11
30,12
30,13
30,15
30,16
30,17
30,18
30,25
30,26
30,29
1,10
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,10
4,11
4,15
4,17
4,25
4,26
5,1
5,2
5,7
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,7
6,15
6,16
6,17
6,18
6,20
6,22
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,23
7,26
7,30
8,2
8,6
8,10
8,12
8,13
8,17
8,18
8,19
8,29
8,30
9,10
9,18
9,26
10,26
11,12
11,15
11,16
11,18
11,26
12,2
12,10
12,16
12,19
12,23
12,26
13,9
13,16
13,22
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,2
15,10
15,18
15,19
16,1
16,9
16,10
16,19
16,20
16,26
17,1
17,2
17,15
17,16
17,26
19,10
20,1
20,4
20,17
20,22
20,23
21,1
21,4
21,5
21,8
21,9
21,10
21,12
21,13
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,11
22,18
22,19
22,26
22,30
23,1
23,2
23,10
23,11
23,15
23,16
23,19
24,1
24,2
24,11
24,12
24,15
24,20
24,26
24,30
25,2
25,9
25,12
25,17
25,22
25,26
27,1
27,9
27,10
27,12
27,16
27,17
27,18
27,19
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,16
29,17
29,19
29,20
29,22
29,25
30,10
30,11
30,12
30,13
30,15
30,16
30,17
30,18
30,25
30,26
1,19
11,6
11,12
15,25
24,15
1,10
2,10
2,18
3,5
3,6
3,8
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,10
4,17
4,26
5,2
5,7
5,9
5,12
5,15
5,19
5,20
5,22
5,25
5,29
6,15
6,16
6,18
6,20
6,26
7,2
7,4
7,10
7,11
7,18
7,19
7,26
7,30
8,2
8,10
8,17
8,18
8,19
8,30
9,10
9,18
9,26
11,15
11,16
11,18
11,26
12,10
12,26
13,11
13,16
13,17
14,1
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,10
15,16
15,18
15,19
16,1
16,9
16,19
16,26
17,1
17,2
17,26
19,10
20,1
20,4
20,17
20,30
21,1
21,4
21,5
21,8
21,10
21,12
21,17
21,19
21,23
21,25
21,26
22,1
22,2
22,10
22,18
22,19
22,23
23,1
23,4
23,16
23,25
24,1
24,2
24,12
24,30
25,2
25,9
25,26
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,23
27,29
27,30
28,1
28,2
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,17
29,19
29,25
30,12
30,15
30,16
30,26
1,10
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,10
4,11
4,15
4,17
4,26
5,1
5,2
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,15
6,16
6,17
6,18
6,22
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,23
7,24
7,26
7,30
8,10
8,13
8,18
8,19
8,30
9,10
9,18
9,26
10,26
11,8
11,12
11,15
11,16
11,18
11,26
12,9
12,10
12,19
12,26
13,9
13,16
13,22
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,2
15,10
15,13
15,16
15,18
15,19
16,1
16,9
16,10
16,19
16,26
17,1
17,2
17,15
17,16
17,26
19,10
20,1
20,8
20,13
20,17
20,22
20,30
21,1
21,4
21,8
21,9
21,10
21,12
21,13
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,18
22,19
22,26
22,30
23,1
23,2
23,8
23,10
23,11
23,15
23,16
23,19
23,25
24,1
24,2
24,5
24,8
24,12
24,15
24,20
24,26
24,30
25,2
25,8
25,17
25,26
27,1
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,16
29,17
29,19
29,23
29,25
30,10
30,13
30,15
30,16
30,18
30,25
30,26
1,10
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,10
4,15
4,26
5,2
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,15
6,16
6,18
6,20
6,26
7,2
7,4
7,10
7,11
7,13
7,15
7,18
7,19
7,23
7,24
7,26
7,30
8,10
8,12
8,13
8,17
8,18
8,19
8,30
9,10
9,18
9,26
10,26
11,6
11,12
11,15
11,16
11,18
11,26
12,2
12,10
12,26
13,9
13,16
13,22
13,29
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,10
15,18
15,19
16,1
16,10
16,19
16,26
17,1
17,15
17,26
18,19
19,10
20,1
21,1
21,4
21,5
21,8
21,9
21,10
21,12
21,13
21,14
21,17
21,19
21,23
21,25
21,26
22,1
22,2
22,8
22,10
22,18
22,19
22,26
22,30
23,1
23,2
23,8
23,10
23,16
23,19
23,30
24,1
24,2
24,8
24,12
24,15
24,20
24,26
24,30
25,2
25,6
25,9
25,12
25,24
25,26
27,1
27,4
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,10
29,12
29,16
29,19
29,20
29,22
29,23
29,25
30,10
30,12
30,15
30,17
30,18
30,26
1,10
2,10
2,18
2,19
3,20
3,24
4,2
4,10
4,15
4,25
4,26
5,1
5,7
5,12
5,18
5,19
5,25
5,29
6,15
6,18
7,4
7,13
7,15
7,23
8,2
8,10
10,26
11,6
11,12
11,18
11,27
12,6
12,7
12,9
12,10
12,19
12,26
13,9
14,2
14,20
15,1
15,2
16,10
16,25
17,16
20,1
20,13
20,22
20,25
21,5
21,13
21,19
21,30
22,2
22,8
22,23
22,24
22,26
22,30
23,6
23,8
23,10
23,13
23,15
23,19
23,24
24,1
24,15
25,2
27,1
27,19
27,21
27,23
28,6
28,7
28,8
28,13
28,19
28,22
28,23
28,27
29,4
29,7
29,16
29,20
29,21
29,22
29,24
30,6
30,10
30,13
30,15
30,17
30,18
30,25
27,13
27,18
27,19
27,21
27,23
27,29
28,6
28,7
28,8
28,15
28,16
28,19
28,22
28,23
28,26
28,27
29,4
29,7
29,16
29,19
29,23
29,24
29,25
30,6
30,13
30,15
30,17
30,18
30,25
30,28
2,19
3,5
3,6
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,27
4,1
5,2
5,9
5,14
5,22
5,25
5,30
6,18
6,26
7,10
7,13
7,15
7,18
7,19
7,26
8,10
8,18
9,10
9,18
9,26
10,26
11,8
11,15
11,16
11,26
12,2
12,4
12,6
12,17
12,22
12,23
14,1
14,2
14,4
14,8
14,13
14,17
14,18
14,22
14,23
14,30
15,8
15,10
15,13
15,14
15,18
16,1
16,2
16,4
16,19
16,24
17,1
17,2
17,15
17,26
18,19
19,10
20,4
20,8
20,13
20,30
21,1
21,4
21,8
21,9
21,10
21,13
21,17
21,23
21,26
22,1
22,4
22,7
22,8
22,10
22,18
22,19
22,24
22,26
23,2
23,4
23,19
23,25
24,2
24,6
24,17
24,26
25,26
27,1
27,7
27,8
27,9
27,10
27,16
27,17
27,30
28,1
28,2
28,6
28,7
28,9
28,11
28,12
28,13
28,14
28,18
28,25
28,26
28,29
29,1
29,6
29,10
29,12
29,16
29,17
29,20
29,22
30,4
30,10
30,26
1,2
1,10
1,19
4,26
5,1
7,23
8,29
11,6
11,12
11,27
12,7
15,2
15,9
15,25
17,16
19,13
20,21
23,6
23,10
24,15
27,19
29,24
30,6
30,15
30,18
5,1
7,23
11,6
11,12
11,27
12,19
15,2
15,25
16,25
17,16
21,30
23,10
27,19
29,24
30,18
4,26
5,1
5,18
6,15
7,23
10,26
11,6
12,7
12,19
16,10
16,25
21,19
21,30
22,8
23,10
23,15
23,30
24,1
24,15
27,19
29,16
29,24
30,15
30,18
2,10
3,24
4,26
5,19
6,15
7,4
11,18
12,9
12,10
12,26
14,20
17,5
21,19
22,2
23,8
24,1
24,5
27,21
27,23
28,19
28,22
28,27
29,4
29,7
29,21
30,15
30,17
2,9
2,10
2,18
2,19
1,10
2,9
2,10
2,18
2,19
3,5
3,6
3,8
3,9
3,11
3,14
3,15
3,17
3,20
3,23
3,24
3,27
3,29
4,1
4,2
4,6
4,10
4,15
4,17
4,25
4,26
5,1
5,2
5,9
5,12
5,15
5,18
5,19
5,20
5,22
5,25
5,29
5,30
6,15
6,16
6,17
6,18
6,20
6,22
6,26
7,2
7,4
7,10
7,13
7,15
7,18
7,19
7,23
7,24
7,26
7,30
8,2
8,4
8,10
8,12
8,13
8,17
8,18
8,19
8,29
8,30
9,10
9,18
9,26
10,26
11,5
11,6
11,8
11,12
11,15
11,16
11,18
11,26
12,9
12,10
12,19
12,26
13,16
14,1
14,2
14,4
14,8
14,11
14,13
14,17
14,18
14,20
14,22
14,23
14,29
14,30
15,1
15,9
15,10
15,12
15,18
15,19
16,1
16,10
16,19
16,26
17,1
17,2
17,15
17,16
17,22
17,26
19,10
20,1
20,17
20,23
21,1
21,4
21,5
21,8
21,9
21,10
21,12
21,13
21,14
21,17
21,19
21,23
21,25
21,26
21,30
22,1
22,2
22,10
22,18
22,19
22,23
22,26
22,30
23,1
23,2
23,10
23,15
23,16
23,19
23,25
23,30
24,1
24,2
24,12
24,15
24,20
24,26
24,30
25,2
25,9
25,12
25,22
25,26
26,8
27,1
27,4
27,8
27,9
27,10
27,12
27,13
27,16
27,17
27,18
27,19
27,23
27,29
27,30
28,1
28,2
28,6
28,7
28,8
28,9
28,11
28,12
28,13
28,14
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
28,27
28,29
29,1
29,7
29,10
29,12
29,17
29,19
29,20
29,22
29,25
30,10
30,12
30,13
30,15
30,16
30,17
30,18
30,25
30,26
2,10
3,8
3,24
7,2
7,24
11,18
12,26
14,20
16,5
20,1
20,25
22,2
27,23
28,8
28,16
28,19
28,22
28,23
28,27
29,4
29,19
29,25
2,19
3,5
3,8
3,14
3,15
3,20
3,24
3,27
4,1
4,6
4,15
5,2
5,12
5,15
5,25
6,18
6,26
7,2
7,18
7,19
7,26
7,30
8,2
8,10
8,18
8,19
9,18
11,8
11,18
12,2
14,2
14,4
14,13
14,20
14,23
14,30
15,10
15,18
15,19
15,20
16,1
16,26
17,2
17,26
20,1
20,4
20,13
20,25
21,1
21,8
21,9
21,10
21,12
21,13
21,25
23,1
23,5
23,13
23,25
24,2
24,8
24,26
24,30
25,26
27,1
27,5
27,8
27,9
27,10
27,13
27,18
28,2
28,8
28,12
28,13
28,15
28,16
28,18
28,19
28,22
28,23
28,25
28,26
29,1
29,4
29,12
29,19
29,20
29,22
29,23
29,25
30,10
3,8
3,24
5,15
7,2
11,18
12,9
14,20
15,19
21,25
27,18
28,15
28,16
28,19
29,19
29,25
30,17
3,15
4,1
4,17
7,19
8,18
8,19
12,13
15,10
15,19
16,1
16,26
20,23
21,1
21,8
21,23
21,25
23,1
27,9
27,13
27,18
28,12
28,14
28,15
28,26
29,1
29,23
1,6
4,3
4,6
4,17
6,5
6,14
6,20
6,27
7,21
8,19
9,14
10,11
10,20
10,28
12,13
12,14
12,22
13,11
13,16
13,24
14,29
15,8
15,12
15,19
16,26
18,20
20,7
20,23
21,25
22,27
23,1
25,7
25,11
26,2
27,13
27,18
27,29
28,15
28,26
29,23
2,18
3,8
4,10
4,25
5,1
5,15
5,18
5,19
5,20
5,29
7,2
7,15
10,26
12,10
12,19
13,9
15,1
16,10
17,16
20,1
20,22
20,25
21,5
21,30
22,8
22,26
22,30
23,13
23,15
23,19
23,30
27,19
28,6
28,7
28,8
28,16
28,23
29,16
29,19
29,25
30,13
4,1
7,19
8,18
15,10
24,8
3,15
7,26
12,2
16,1
21,8
27,7
27,9
29,1
2,19
3,5
