9,17,5
9,17,16
9,18,23
9,18,25
9,19,3
9,19,4
9,19,24
9,19,25
9,19,30
9,20,1
9,20,4
9,20,7
9,20,21
9,20,23
9,20,25
9,20,28
9,21,4
9,21,8
9,21,9
9,21,12
9,21,19
9,21,25
9,21,28
9,22,2
9,22,8
9,22,26
9,22,30
9,23,8
9,23,10
9,23,11
9,23,13
9,23,15
9,23,16
9,23,17
9,23,19
9,23,24
9,23,30
9,24,1
9,24,2
9,24,8
9,24,15
9,24,20
9,25,3
9,25,8
9,25,9
9,25,14
9,26,1
9,26,2
9,26,18
9,26,20
9,26,29
9,27,7
9,27,8
9,27,9
9,27,13
9,27,18
9,27,19
9,27,21
9,27,29
9,28,6
9,28,7
9,28,8
9,28,15
9,28,16
9,28,18
9,28,19
9,28,22
9,28,23
9,28,26
9,28,27
9,29,1
9,29,4
9,29,7
9,29,16
9,29,19
9,29,20
9,29,21
9,29,23
9,29,24
9,29,25
9,30,10
9,30,13
9,30,15
9,30,18
9,30,25
10,1,10
10,1,19
10,2,9
10,2,10
10,2,18
10,2,19
10,3,5
10,3,6
10,3,8
10,3,9
10,3,11
10,3,15
10,3,17
10,3,20
10,3,23
10,3,24
10,3,27
10,4,1
10,4,10
10,4,15
10,4,25
10,4,26
10,5,1
10,5,2
10,5,9
10,5,15
10,5,18
10,5,19
10,5,25
10,6,15
10,6,16
10,6,18
10,6,22
10,6,26
10,7,2
10,7,10
10,7,13
10,7,15
10,7,18
10,7,19
10,7,23
10,7,24
10,7,26
10,7,30
10,8,2
10,8,10
10,8,13
10,8,18
10,8,19
10,9,10
10,9,18
10,9,26
10,10,26
10,11,5
10,11,6
10,11,8
10,11,12
10,11,15
10,11,16
10,11,18
10,11,21
10,11,26
10,11,27
10,12,2
10,12,9
10,12,10
10,12,13
10,12,16
10,12,19
10,12,22
10,12,23
10,12,26
10,13,2
10,13,9
10,13,16
10,13,25
10,14,1
10,14,2
10,14,4
10,14,8
10,14,13
10,14,17
10,14,18
10,14,20
10,14,22
10,14,23
10,14,30
10,15,1
10,15,8
10,15,9
10,15,10
10,15,13
10,15,18
10,15,19
10,15,25
10,16,1
10,16,10
10,16,19
10,16,26
10,17,1
10,17,2
10,17,15
10,17,16
10,17,26
10,18,19
10,20,1
10,20,13
10,20,23
10,20,25
10,21,1
10,21,9
10,21,10
10,21,13
10,21,19
10,21,23
10,21,25
10,21,26
10,22,1
10,22,10
10,22,18
10,22,19
10,22,23
10,22,26
10,23,1
10,23,10
10,23,19
10,23,25
10,24,1
10,24,2
10,24,15
10,24,26
10,25,26
10,27,1
10,27,8
10,27,9
10,27,10
10,27,13
10,27,16
10,27,18
10,27,19
10,27,21
10,27,23
10,28,1
10,28,2
10,28,6
10,28,7
10,28,8
10,28,9
10,28,12
10,28,13
10,28,14
10,28,15
10,28,16
10,28,18
10,28,19
10,28,22
10,28,23
10,28,25
10,28,26
10,28,27
10,29,1
10,29,6
10,29,7
10,29,10
10,29,12
10,29,16
10,29,17
10,29,19
10,29,20
10,29,21
10,29,22
10,29,23
10,29,24
10,29,25
10,30,10
10,30,13
10,30,15
10,30,16
10,30,18
10,30,25
10,30,26
11,1,19
11,2,9
11,2,10
11,2,18
11,2,19
11,3,5
11,3,6
11,3,8
11,3,9
11,3,14
11,3,15
11,3,17
11,3,20
11,3,23
11,3,24
11,3,27
11,3,29
11,4,1
11,4,10
11,4,15
11,4,26
11,5,1
11,5,2
11,5,9
11,5,15
11,5,18
11,5,19
11,5,20
11,5,25
11,6,15
11,6,16
11,6,18
11,6,26
11,7,2
11,7,4
11,7,10
11,7,13
11,7,15
11,7,18
11,7,19
11,7,23
11,7,26
11,8,10
11,8,13
11,8,18
11,8,19
11,9,10
11,9,18
11,9,26
11,10,26
11,11,5
11,11,6
11,11,8
11,11,12
11,11,15
11,11,16
11,11,18
11,11,21
11,11,26
11,11,27
11,12,2
11,12,9
11,12,10
11,12,16
11,12,19
11,12,26
11,14,1
11,14,2
11,14,4
11,14,8
11,14,13
11,14,17
11,14,18
11,14,20
11,14,22
11,14,23
11,14,30
11,15,1
11,15,2
11,15,9
11,15,10
11,15,13
11,15,18
11,15,19
11,15,25
11,16,1
11,16,2
11,16,10
11,16,19
11,16,26
11,17,1
11,17,2
11,17,5
11,17,15
11,17,16
11,17,26
11,19,10
11,20,1
11,20,13
11,20,25
11,21,1
11,21,8
11,21,9
11,21,10
11,21,13
11,21,19
11,21,23
11,21,25
11,21,26
11,22,1
11,22,2
11,22,7
11,22,8
11,22,10
11,22,18
11,22,19
11,22,21
11,22,23
11,22,26
11,22,30
11,23,1
11,23,10
11,23,15
11,23,19
11,23,25
11,24,1
11,24,5
11,24,12
11,24,15
11,24,26
11,24,27
11,24,30
11,25,26
11,27,1
11,27,4
11,27,8
11,27,9
11,27,10
11,27,12
11,27,13
11,27,16
11,27,17
11,27,18
11,27,19
11,27,21
11,27,23
11,27,30
11,28,1
11,28,2
11,28,6
11,28,7
11,28,8
11,28,9
11,28,12
11,28,13
11,28,15
11,28,16
11,28,18
11,28,19
11,28,22
11,28,23
11,28,25
11,28,26
11,28,27
11,28,29
11,29,1
11,29,4
11,29,6
11,29,7
11,29,10
11,29,12
11,29,16
11,29,17
11,29,19
11,29,20
11,29,21
11,29,22
11,29,23
11,29,25
11,30,4
11,30,10
11,30,12
11,30,13
11,30,15
11,30,16
11,30,18
11,30,25
11,30,26
12,2,18
12,3,8
12,3,15
12,3,24
12,4,1
12,4,2
12,4,3
12,4,6
12,4,10
12,4,25
12,5,7
12,5,12
12,5,15
12,6,5
12,6,17
12,6,27
12,7,2
12,7,4
12,7,18
12,7,19
12,7,21
12,7,23
12,7,24
12,7,26
12,8,2
12,8,5
12,8,18
12,8,19
12,10,18
12,11,18
12,11,29
12,12,2
12,12,4
12,12,9
12,12,13
12,12,16
12,12,20
12,14,20
12,14,29
12,15,1
12,15,8
12,15,10
12,15,19
12,15,20
12,15,29
12,16,1
12,16,2
12,16,5
12,16,26
12,18,19
12,20,1
12,20,25
12,21,1
12,21,5
12,21,8
12,21,9
12,21,23
12,21,25
12,22,21
12,22,30
12,23,1
12,23,10
12,23,13
12,23,17
12,24,2
12,24,8
12,25,8
12,26,5
12,27,7
12,27,9
12,27,13
12,27,18
12,28,8
12,28,12
12,28,14
12,28,15
12,28,16
12,28,19
12,28,22
12,28,23
12,28,25
12,28,26
12,29,1
12,29,4
12,29,7
12,29,19
12,29,21
12,29,23
12,29,25
12,30,15
13,1,10
13,1,19
13,2,9
13,2,10
13,2,18
13,2,19
13,3,5
13,3,6
13,3,8
13,3,9
13,3,11
13,3,15
13,3,17
13,3,20
13,3,23
13,3,24
13,3,27
13,4,1
13,4,10
13,4,15
13,4,26
13,5,1
13,5,2
13,5,9
13,5,12
13,5,15
13,5,18
13,5,19
13,5,20
13,5,22
13,5,25
13,6,15
13,6,16
13,6,18
13,6,20
13,6,26
13,7,2
13,7,4
13,7,10
13,7,13
13,7,15
13,7,18
13,7,19
13,7,23
13,7,26
13,8,10
13,8,13
13,8,18
13,8,19
13,9,10
13,9,18
13,9,26
13,10,26
13,11,5
13,11,6
13,11,8
13,11,12
13,11,15
13,11,16
13,11,18
13,11,21
13,11,26
13,11,27
13,12,2
13,12,10
13,12,13
13,12,16
13,12,19
13,12,22
13,12,23
13,12,26
13,13,2
13,13,9
13,14,1
13,14,2
13,14,4
13,14,8
13,14,13
13,14,17
13,14,18
13,14,22
13,14,23
13,14,30
13,15,1
13,15,2
13,15,9
13,15,10
13,15,16
13,15,18
13,15,19
13,15,21
13,15,25
13,16,1
13,16,10
13,16,19
13,16,25
13,16,26
13,17,1
13,17,2
13,17,15
13,17,16
13,17,22
13,17,26
13,18,19
13,19,10
13,20,1
13,20,8
13,20,13
13,20,23
13,20,25
13,21,1
13,21,9
13,21,10
13,21,13
13,21,19
13,21,23
13,21,25
13,21,26
13,22,1
13,22,2
13,22,8
13,22,10
13,22,18
13,22,19
13,22,23
13,22,26
13,22,30
13,23,1
13,23,2
13,23,8
13,23,10
13,23,13
13,23,15
13,23,19
13,23,25
13,24,1
13,24,2
13,24,5
13,24,26
13,25,2
13,25,26
13,27,1
13,27,8
13,27,9
13,27,10
13,27,12
13,27,13
13,27,16
13,27,17
13,27,18
13,27,19
13,27,21
13,27,23
13,28,1
13,28,2
13,28,6
13,28,7
13,28,8
13,28,9
13,28,12
13,28,13
13,28,15
13,28,16
13,28,18
13,28,19
13,28,22
13,28,23
13,28,25
13,28,26
13,28,27
13,29,1
13,29,4
13,29,6
13,29,7
13,29,10
13,29,12
13,29,16
13,29,17
13,29,19
13,29,20
13,29,21
13,29,22
13,29,23
13,29,24
13,29,25
13,30,4
13,30,10
13,30,12
13,30,15
13,30,16
13,30,18
13,30,25
13,30,26
14,1,6
14,2,21
14,3,9
14,4,10
14,4,11
14,5,18
14,5,29
14,6,14
14,6,16
14,7,15
14,9,6
14,9,7
14,9,20
14,9,23
14,11,5
14,12,20
14,12,23
14,13,9
14,13,17
14,14,23
14,16,24
14,17,28
14,18,16
14,18,23
14,19,3
14,19,10
14,19,17
14,19,20
14,21,1
14,23,5
14,23,19
14,23,25
14,24,2
14,24,6
14,24,17
14,25,6
14,25,22
14,26,1
14,26,19
14,27,5
14,27,12
14,27,13
14,27,14
14,28,11
14,28,12
14,29,12
14,30,3
14,30,13
14,30,28
15,1,19
15,2,10
15,2,18
15,2,19
15,3,5
15,3,6
15,3,8
15,3,9
15,3,11
15,3,15
15,3,17
15,3,20
15,3,23
15,3,24
15,3,27
15,3,29
15,4,1
15,4,2
15,4,6
15,4,10
15,4,15
15,4,26
15,5,1
15,5,2
15,5,9
15,5,12
15,5,15
15,5,18
15,5,19
15,5,22
15,5,25
15,5,30
15,6,16
15,6,18
15,6,22
15,6,26
15,7,2
15,7,4
15,7,10
15,7,11
15,7,13
15,7,15
15,7,18
15,7,19
15,7,21
15,7,24
15,7,26
15,7,30
15,8,10
15,8,18
15,8,19
15,8,30
15,9,10
15,9,18
15,9,26
15,10,26
15,11,6
15,11,12
15,11,16
15,11,18
15,11,26
15,12,2
15,12,10
15,12,19
15,12,26
15,14,1
15,14,2
15,14,4
15,14,8
15,14,11
15,14,13
15,14,17
15,14,18
15,14,20
15,14,22
15,14,23
15,14,30
15,15,1
15,15,10
15,15,13
15,15,18
15,15,19
15,16,1
15,16,10
15,16,19
15,16,26
15,17,1
15,17,2
15,17,5
15,17,15
15,17,16
15,17,26
15,19,10
15,20,1
15,20,8
15,20,13
15,20,17
15,20,22
15,20,30
15,21,1
15,21,4
15,21,8
15,21,9
15,21,10
15,21,12
15,21,13
15,21,17
15,21,19
15,21,23
15,21,25
15,21,26
15,21,30
15,22,1
15,22,2
15,22,10
15,22,18
15,22,19
15,22,26
15,23,1
15,23,2
15,23,4
15,23,6
15,23,8
15,23,10
15,23,13
15,23,15
15,23,16
15,23,19
15,24,1
15,24,2
15,24,8
15,24,12
15,24,15
15,24,17
15,24,20
15,24,26
15,24,30
15,25,26
15,27,1
15,27,4
15,27,8
15,27,9
15,27,10
15,27,12
15,27,13
15,27,16
15,27,18
15,27,19
15,27,21
15,27,23
15,27,29
15,28,1
15,28,2
15,28,6
15,28,7
15,28,8
15,28,9
15,28,11
15,28,12
15,28,13
15,28,14
15,28,15
15,28,16
15,28,18
15,28,19
15,28,22
15,28,23
15,28,25
15,28,26
15,28,27
15,28,29
15,29,1
15,29,4
15,29,6
15,29,10
15,29,12
15,29,16
15,29,17
15,29,19
15,29,20
15,29,23
15,29,25
15,30,6
15,30,10
15,30,13
15,30,18
15,30,25
15,30,26
16,1,10
16,2,10
16,2,18
16,2,19
16,3,5
16,3,6
16,3,8
16,3,9
16,3,11
16,3,14
16,3,15
16,3,17
16,3,20
16,3,23
16,3,24
16,3,27
16,3,29
16,4,1
16,4,2
16,4,6
16,4,10
16,4,15
16,4,25
16,4,26
16,5,1
16,5,2
16,5,9
16,5,12
16,5,15
16,5,18
16,5,19
16,5,20
16,5,22
16,5,25
16,5,29
16,5,30
16,6,16
16,6,18
16,6,20
16,6,22
16,6,26
16,7,2
16,7,4
16,7,10
16,7,11
16,7,13
16,7,15
16,7,18
16,7,19
16,7,23
16,7,24
16,7,26
16,7,30
16,8,2
16,8,4
16,8,6
16,8,10
16,8,13
16,8,17
16,8,18
16,8,19
16,8,29
16,8,30
16,9,10
16,9,18
16,9,26
16,10,26
16,11,6
16,11,16
16,11,18
16,11,26
16,12,2
16,12,10
16,12,13
16,12,19
16,12,22
16,12,26
16,13,16
16,14,1
16,14,2
16,14,4
16,14,8
16,14,11
16,14,13
16,14,17
16,14,18
16,14,20
16,14,22
16,14,23
16,14,29
16,14,30
16,15,1
16,15,2
16,15,9
16,15,10
16,15,13
16,15,16
16,15,18
16,15,19
16,16,1
16,16,10
16,16,19
16,16,26
16,17,1
16,17,2
16,17,15
16,17,16
16,17,22
16,17,26
16,19,10
16,20,1
16,20,25
16,21,1
16,21,4
16,21,8
16,21,9
16,21,10
16,21,12
16,21,13
16,21,14
16,21,17
16,21,19
16,21,23
16,21,25
16,21,26
16,21,30
16,22,1
16,22,2
16,22,10
16,22,18
16,22,19
16,22,26
16,22,30
16,23,1
16,23,2
16,23,10
16,23,11
16,23,13
16,23,15
16,23,16
16,23,19
16,24,1
16,24,2
16,24,12
16,24,15
16,24,20
16,24,26
16,24,30
16,25,2
16,25,9
16,25,17
16,25,26
16,27,1
16,27,4
16,27,9
16,27,10
16,27,12
16,27,13
16,27,16
16,27,17
16,27,18
16,27,19
16,27,23
16,27,29
16,27,30
16,28,1
16,28,2
16,28,6
16,28,7
16,28,8
16,28,9
16,28,11
16,28,12
16,28,13
16,28,15
16,28,16
16,28,18
16,28,19
16,28,22
16,28,23
16,28,25
16,28,26
16,28,27
16,28,29
16,29,1
16,29,10
16,29,12
16,29,16
16,29,17
16,29,19
16,29,20
16,29,22
16,29,23
16,29,25
16,30,10
16,30,13
16,30,18
16,30,26
17,12,14
17,22,27
17,23,1
18,1,13
18,1,18
18,2,10
18,4,26
18,5,1
18,5,7
18,5,12
18,5,19
18,6,21
18,7,4
18,7,13
18,7,15
18,7,23
18,8,2
18,8,12
18,9,7
18,9,22
18,10,13
18,10,18
18,10,26
18,11,6
18,12,10
18,12,19
18,12,26
18,13,2
18,13,9
18,13,25
18,15,2
18,15,20
18,16,5
18,16,14
18,16,22
18,17,5
18,17,11
18,18,13
18,18,21
18,19,11
18,20,11
18,20,21
18,20,22
18,21,30
18,22,2
18,22,8
18,22,26
18,23,6
18,23,8
18,23,10
18,23,19
18,23,30
18,24,5
18,24,15
18,24,27
18,25,2
18,25,8
18,25,12
18,26,5
18,26,15
18,26,23
18,26,27
18,27,21
18,27,23
18,28,6
18,28,7
18,28,22
18,28,27
18,29,4
18,29,7
18,29,16
18,29,24
18,30,3
18,30,6
18,30,13
18,30,15
18,30,25
19,2,9
19,3,5
19,3,6
19,3,9
19,3,11
19,3,17
19,3,23
19,3,29
19,5,9
19,5,22
19,6,16
19,7,10
19,8,17
19,9,10
19,9,26
19,11,15
19,11,16
19,11,26
19,14,1
19,14,8
19,14,11
19,14,17
19,14,18
19,14,22
19,15,18
19,16,19
19,16,20
19,17,1
19,17,15
19,19,10
19,20,30
19,21,17
19,21,26
19,22,1
19,22,10
19,22,18
19,22,19
19,23,2
19,24,12
19,27,12
19,27,16
19,27,17
19,27,30
19,28,1
19,28,9
19,28,11
19,28,29
19,29,6
19,29,10
19,30,12
19,30,16
19,30,26
20,4,5
20,8,17
20,22,18
20,27,17
20,29,10
20,30,26
21,1,10
21,2,10
21,2,18
21,2,19
21,3,5
21,3,6
21,3,8
21,3,9
21,3,11
21,3,15
21,3,17
21,3,20
21,3,23
21,3,24
21,3,27
21,3,29
21,4,1
21,4,10
21,4,15
21,4,25
21,4,26
21,5,1
21,5,2
21,5,7
21,5,9
21,5,12
21,5,15
21,5,18
21,5,19
21,5,20
21,5,22
21,5,25
21,5,29
21,5,30
21,6,16
21,6,18
21,6,22
21,6,26
21,7,2
21,7,4
21,7,10
21,7,11
21,7,13
21,7,15
21,7,18
21,7,19
21,7,23
21,7,24
21,7,26
21,7,30
21,8,2
21,8,6
21,8,10
21,8,12
21,8,13
21,8,18
21,8,19
21,8,29
21,9,10
21,9,18
21,9,26
21,10,26
21,11,6
21,11,12
21,11,15
21,11,16
21,11,18
21,11,26
21,12,9
21,12,10
21,12,19
21,12,26
21,13,9
21,14,1
21,14,2
21,14,4
21,14,8
21,14,11
21,14,13
21,14,17
21,14,18
21,14,20
21,14,22
21,14,23
21,14,29
21,14,30
21,15,1
21,15,9
21,15,10
21,15,13
21,15,18
21,15,19
21,16,1
21,16,9
21,16,10
21,16,19
21,16,26
21,17,1
21,17,2
21,17,15
21,17,16
21,17,22
21,17,26
21,18,19
21,19,10
21,20,1
21,20,13
21,20,17
21,20,22
21,21,1
21,21,4
21,21,8
21,21,9
21,21,10
21,21,12
21,21,13
21,21,14
21,21,17
21,21,19
21,21,23
21,21,25
21,21,26
21,21,30
21,22,1
21,22,2
21,22,10
21,22,18
21,22,19
21,22,23
21,22,26
21,22,30
21,23,1
21,23,2
21,23,10
21,23,15
21,23,16
21,23,19
21,23,25
21,24,1
21,24,2
21,24,12
21,24,15
21,24,26
21,24,30
21,25,2
21,25,9
21,25,12
21,25,26
21,27,1
21,27,8
21,27,9
21,27,10
21,27,12
21,27,13
21,27,16
21,27,17
21,27,18
21,27,19
21,27,23
21,27,29
21,27,30
21,28,1
21,28,2
21,28,6
21,28,7
21,28,8
21,28,9
21,28,11
21,28,12
21,28,13
21,28,14
21,28,15
21,28,16
21,28,18
21,28,19
21,28,22
21,28,23
21,28,25
21,28,26
21,28,27
21,28,29
21,29,1
21,29,10
21,29,12
21,29,16
21,29,19
21,29,20
21,29,22
21,29,23
21,29,24
21,29,25
21,30,4
21,30,6
21,30,10
21,30,11
21,30,12
21,30,13
21,30,15
21,30,16
21,30,17
21,30,18
21,30,25
21,30,26
21,30,29
22,1,10
22,2,10
22,2,18
22,2,19
22,3,5
22,3,6
22,3,8
22,3,9
22,3,11
22,3,14
22,3,15
22,3,17
22,3,20
22,3,23
22,3,24
22,3,27
22,3,29
22,4,1
22,4,2
22,4,10
22,4,11
22,4,15
22,4,17
22,4,25
22,4,26
22,5,1
22,5,2
22,5,7
22,5,9
22,5,12
22,5,15
22,5,18
22,5,19
22,5,20
22,5,22
22,5,25
22,5,29
22,5,30
22,6,7
22,6,15
22,6,16
22,6,17
22,6,18
22,6,20
22,6,22
22,6,26
22,7,2
22,7,4
22,7,10
22,7,11
22,7,13
22,7,15
22,7,18
22,7,19
22,7,23
22,7,26
22,7,30
22,8,2
22,8,6
22,8,10
22,8,12
22,8,13
22,8,17
22,8,18
22,8,19
22,8,29
22,8,30
22,9,10
22,9,18
22,9,26
22,10,26
22,11,12
22,11,15
22,11,16
22,11,18
22,11,26
22,12,2
22,12,10
22,12,16
22,12,19
22,12,23
22,12,26
22,13,9
22,13,16
22,13,22
22,14,1
22,14,2
22,14,4
22,14,8
22,14,11
22,14,13
22,14,17
22,14,18
22,14,20
22,14,22
22,14,23
22,14,29
22,14,30
22,15,1
22,15,2
22,15,10
22,15,18
22,15,19
22,16,1
22,16,9
22,16,10
22,16,19
22,16,20
22,16,26
22,17,1
22,17,2
22,17,15
22,17,16
22,17,26
22,19,10
22,20,1
22,20,4
22,20,17
22,20,22
22,20,23
22,21,1
22,21,4
22,21,5
22,21,8
22,21,9
22,21,10
22,21,12
22,21,13
22,21,17
22,21,19
22,21,23
22,21,25
22,21,26
22,21,30
22,22,1
22,22,2
22,22,10
22,22,11
22,22,18
22,22,19
22,22,26
22,22,30
22,23,1
22,23,2
22,23,10
22,23,11
22,23,15
22,23,16
22,23,19
22,24,1
22,24,2
22,24,11
22,24,12
22,24,15
22,24,20
22,24,26
22,24,30
22,25,2
22,25,9
22,25,12
22,25,17
22,25,22
22,25,26
22,27,1
22,27,9
22,27,10
22,27,12
22,27,16
22,27,17
22,27,18
22,27,19
22,27,23
22,27,29
22,27,30
22,28,1
22,28,2
22,28,6
22,28,7
22,28,8
22,28,9
22,28,11
22,28,12
22,28,13
22,28,14
22,28,15
22,28,16
22,28,18
22,28,19
22,28,22
22,28,23
22,28,25
22,28,26
22,28,27
22,28,29
22,29,1
22,29,10
22,29,12
22,29,16
22,29,17
22,29,19
22,29,20
22,29,22
22,29,25
22,30,10
22,30,11
22,30,12
22,30,13
22,30,15
22,30,16
22,30,17
22,30,18
22,30,25
22,30,26
23,1,19
23,11,6
23,11,12
23,15,25
23,24,15
24,1,10
24,2,10
24,2,18
24,3,5
24,3,6
24,3,8
24,3,9
24,3,11
24,3,14
24,3,15
24,3,17
24,3,20
24,3,23
24,3,24
24,3,27
24,3,29
24,4,1
24,4,2
24,4,10
24,4,17
24,4,26
24,5,2
24,5,7
24,5,9
24,5,12
24,5,15
24,5,19
24,5,20
24,5,22
24,5,25
24,5,29
24,6,15
24,6,16
24,6,18
24,6,20
24,6,26
24,7,2
24,7,4
24,7,10
24,7,11
24,7,18
24,7,19
24,7,26
24,7,30
24,8,2
24,8,10
24,8,17
24,8,18
24,8,19
24,8,30
24,9,10
24,9,18
24,9,26
24,11,15
24,11,16
24,11,18
24,11,26
24,12,10
24,12,26
24,13,11
24,13,16
24,13,17
24,14,1
24,14,4
24,14,8
24,14,11
24,14,13
24,14,17
24,14,18
24,14,20
24,14,22
24,14,23
24,14,29
24,14,30
24,15,1
24,15,10
24,15,16
24,15,18
24,15,19
24,16,1
24,16,9
24,16,19
24,16,26
24,17,1
24,17,2
24,17,26
24,19,10
24,20,1
24,20,4
24,20,17
24,20,30
24,21,1
24,21,4
24,21,5
24,21,8
24,21,10
24,21,12
24,21,17
24,21,19
24,21,23
24,21,25
24,21,26
24,22,1
24,22,2
24,22,10
24,22,18
24,22,19
24,22,23
24,23,1
24,23,4
24,23,16
24,23,25
24,24,1
24,24,2
24,24,12
24,24,30
24,25,2
24,25,9
24,25,26
24,27,9
24,27,10
24,27,12
24,27,13
24,27,16
24,27,17
24,27,18
24,27,23
24,27,29
24,27,30
24,28,1
24,28,2
24,28,8
24,28,9
24,28,11
24,28,12
24,28,13
24,28,14
24,28,15
24,28,16
24,28,18
24,28,19
24,28,22
24,28,23
24,28,25
24,28,26
24,28,27
24,28,29
24,29,1
24,29,10
24,29,12
24,29,17
24,29,19
24,29,25
24,30,12
24,30,15
24,30,16
24,30,26
25,1,10
25,2,10
25,2,18
25,2,19
25,3,5
25,3,6
25,3,8
25,3,9
25,3,11
25,3,15
25,3,17
25,3,20
25,3,23
25,3,24
25,3,27
25,3,29
25,4,1
25,4,2
25,4,10
25,4,11
25,4,15
25,4,17
25,4,26
25,5,1
25,5,2
25,5,9
25,5,12
25,5,15
25,5,18
25,5,19
25,5,20
25,5,22
25,5,25
25,5,29
25,5,30
25,6,15
25,6,16
25,6,17
25,6,18
25,6,22
25,6,26
25,7,2
